Energy (keV),Counts
1.308750e+03,0.000000e+00
1.310250e+03,0.000000e+00
1.311750e+03,0.000000e+00
1.313250e+03,0.000000e+00
1.314750e+03,0.000000e+00
1.316250e+03,0.000000e+00
1.317750e+03,0.000000e+00
1.319250e+03,0.000000e+00
1.320750e+03,0.000000e+00
1.322250e+03,0.000000e+00
1.323750e+03,0.000000e+00
1.325250e+03,0.000000e+00
1.326750e+03,0.000000e+00
1.328250e+03,0.000000e+00
1.329750e+03,0.000000e+00
1.331250e+03,0.000000e+00
1.332750e+03,9.998260e-01
1.334250e+03,0.000000e+00
1.335750e+03,0.000000e+00
1.337250e+03,0.000000e+00
1.338750e+03,0.000000e+00
1.340250e+03,0.000000e+00
1.341750e+03,0.000000e+00
1.343250e+03,0.000000e+00
1.344750e+03,0.000000e+00
1.346250e+03,0.000000e+00
1.347750e+03,0.000000e+00
1.349250e+03,0.000000e+00
1.350750e+03,0.000000e+00
1.352250e+03,0.000000e+00
1.353750e+03,0.000000e+00
1.355250e+03,0.000000e+00
1.356750e+03,0.000000e+00
1.358250e+03,0.000000e+00
1.359750e+03,0.000000e+00
1.361250e+03,0.000000e+00
1.362750e+03,0.000000e+00
1.364250e+03,0.000000e+00
1.365750e+03,0.000000e+00
1.367250e+03,0.000000e+00
1.368750e+03,0.000000e+00
1.370250e+03,0.000000e+00
1.371750e+03,0.000000e+00
1.373250e+03,0.000000e+00
1.374750e+03,0.000000e+00
1.376250e+03,0.000000e+00
1.377750e+03,0.000000e+00
1.379250e+03,0.000000e+00
1.380750e+03,0.000000e+00
1.382250e+03,0.000000e+00
1.383750e+03,0.000000e+00
1.385250e+03,0.000000e+00
1.386750e+03,0.000000e+00
1.388250e+03,0.000000e+00
1.389750e+03,0.000000e+00
1.391250e+03,0.000000e+00
1.392750e+03,0.000000e+00
1.394250e+03,0.000000e+00
1.395750e+03,0.000000e+00
1.397250e+03,0.000000e+00
1.398750e+03,0.000000e+00
1.400250e+03,0.000000e+00
1.401750e+03,0.000000e+00
1.403250e+03,0.000000e+00
1.404750e+03,0.000000e+00
1.406250e+03,0.000000e+00
1.407750e+03,0.000000e+00
1.409250e+03,0.000000e+00
1.410750e+03,0.000000e+00
1.412250e+03,0.000000e+00
1.413750e+03,0.000000e+00
1.415250e+03,0.000000e+00
1.416750e+03,0.000000e+00
1.418250e+03,0.000000e+00
1.419750e+03,0.000000e+00
1.421250e+03,0.000000e+00
1.422750e+03,0.000000e+00
1.424250e+03,0.000000e+00
1.425750e+03,0.000000e+00
1.427250e+03,0.000000e+00
1.428750e+03,0.000000e+00
1.430250e+03,0.000000e+00
1.431750e+03,0.000000e+00
1.433250e+03,0.000000e+00
1.434750e+03,0.000000e+00
1.436250e+03,0.000000e+00
1.437750e+03,0.000000e+00
1.439250e+03,0.000000e+00
1.440750e+03,0.000000e+00
1.442250e+03,0.000000e+00
1.443750e+03,0.000000e+00
1.445250e+03,0.000000e+00
1.446750e+03,0.000000e+00
1.448250e+03,0.000000e+00
1.449750e+03,0.000000e+00
1.451250e+03,0.000000e+00
1.452750e+03,0.000000e+00
1.454250e+03,0.000000e+00
1.455750e+03,0.000000e+00
1.457250e+03,0.000000e+00
1.458750e+03,0.000000e+00
1.460250e+03,0.000000e+00
1.461750e+03,0.000000e+00
1.463250e+03,0.000000e+00
1.464750e+03,0.000000e+00
1.466250e+03,0.000000e+00
1.467750e+03,0.000000e+00
1.469250e+03,0.000000e+00
1.470750e+03,0.000000e+00
1.472250e+03,0.000000e+00
1.473750e+03,0.000000e+00
1.475250e+03,0.000000e+00
1.476750e+03,0.000000e+00
1.478250e+03,0.000000e+00
1.479750e+03,0.000000e+00
1.481250e+03,0.000000e+00
1.482750e+03,0.000000e+00
1.484250e+03,0.000000e+00
1.485750e+03,0.000000e+00
1.487250e+03,0.000000e+00
1.488750e+03,0.000000e+00
1.490250e+03,0.000000e+00
1.491750e+03,0.000000e+00
1.493250e+03,0.000000e+00
1.494750e+03,0.000000e+00
1.496250e+03,0.000000e+00
1.497750e+03,0.000000e+00
1.499250e+03,0.000000e+00
1.500750e+03,0.000000e+00
1.502250e+03,0.000000e+00
1.503750e+03,0.000000e+00
1.505250e+03,0.000000e+00
1.506750e+03,0.000000e+00
1.508250e+03,0.000000e+00
1.509750e+03,0.000000e+00
1.511250e+03,0.000000e+00
1.512750e+03,0.000000e+00
1.514250e+03,0.000000e+00
1.515750e+03,0.000000e+00
1.517250e+03,0.000000e+00
1.518750e+03,0.000000e+00
1.520250e+03,0.000000e+00
1.521750e+03,0.000000e+00
1.523250e+03,0.000000e+00
1.524750e+03,0.000000e+00
1.526250e+03,0.000000e+00
1.527750e+03,0.000000e+00
1.529250e+03,0.000000e+00
1.530750e+03,0.000000e+00
1.532250e+03,0.000000e+00
1.533750e+03,0.000000e+00
1.535250e+03,0.000000e+00
1.536750e+03,0.000000e+00
1.538250e+03,0.000000e+00
1.539750e+03,0.000000e+00
1.541250e+03,0.000000e+00
1.542750e+03,0.000000e+00
1.544250e+03,0.000000e+00
1.545750e+03,0.000000e+00
1.547250e+03,0.000000e+00
1.548750e+03,0.000000e+00
1.550250e+03,0.000000e+00
1.551750e+03,0.000000e+00
1.553250e+03,0.000000e+00
1.554750e+03,0.000000e+00
1.556250e+03,0.000000e+00
1.557750e+03,0.000000e+00
1.559250e+03,0.000000e+00
1.560750e+03,0.000000e+00
1.562250e+03,0.000000e+00
1.563750e+03,0.000000e+00
1.565250e+03,0.000000e+00
1.566750e+03,0.000000e+00
1.568250e+03,0.000000e+00
1.569750e+03,0.000000e+00
1.571250e+03,0.000000e+00
1.572750e+03,0.000000e+00
1.574250e+03,0.000000e+00
1.575750e+03,0.000000e+00
1.577250e+03,0.000000e+00
1.578750e+03,0.000000e+00
1.580250e+03,0.000000e+00
1.581750e+03,0.000000e+00
1.583250e+03,0.000000e+00
1.584750e+03,0.000000e+00
1.586250e+03,0.000000e+00
1.587750e+03,0.000000e+00
1.589250e+03,0.000000e+00
1.590750e+03,0.000000e+00
1.592250e+03,0.000000e+00
1.593750e+03,0.000000e+00
1.595250e+03,0.000000e+00
1.596750e+03,0.000000e+00
1.598250e+03,0.000000e+00
1.599750e+03,0.000000e+00
1.601250e+03,0.000000e+00
1.602750e+03,0.000000e+00
1.604250e+03,0.000000e+00
1.605750e+03,0.000000e+00
1.607250e+03,0.000000e+00
1.608750e+03,0.000000e+00
1.610250e+03,0.000000e+00
1.611750e+03,0.000000e+00
1.613250e+03,0.000000e+00
1.614750e+03,0.000000e+00
1.616250e+03,0.000000e+00
1.617750e+03,0.000000e+00
1.619250e+03,0.000000e+00
1.620750e+03,0.000000e+00
1.622250e+03,0.000000e+00
1.623750e+03,0.000000e+00
1.625250e+03,0.000000e+00
1.626750e+03,0.000000e+00
1.628250e+03,0.000000e+00
1.629750e+03,0.000000e+00
1.631250e+03,0.000000e+00
1.632750e+03,0.000000e+00
1.634250e+03,0.000000e+00
1.635750e+03,0.000000e+00
1.637250e+03,0.000000e+00
1.638750e+03,0.000000e+00
1.640250e+03,0.000000e+00
1.641750e+03,0.000000e+00
1.643250e+03,0.000000e+00
1.644750e+03,0.000000e+00
1.646250e+03,0.000000e+00
1.647750e+03,0.000000e+00
1.649250e+03,0.000000e+00
1.650750e+03,0.000000e+00
1.652250e+03,0.000000e+00
1.653750e+03,0.000000e+00
1.655250e+03,0.000000e+00
1.656750e+03,0.000000e+00
1.658250e+03,0.000000e+00
1.659750e+03,0.000000e+00
1.661250e+03,0.000000e+00
1.662750e+03,0.000000e+00
1.664250e+03,0.000000e+00
1.665750e+03,0.000000e+00
1.667250e+03,0.000000e+00
1.668750e+03,0.000000e+00
1.670250e+03,0.000000e+00
1.671750e+03,0.000000e+00
1.673250e+03,0.000000e+00
1.674750e+03,0.000000e+00
1.676250e+03,0.000000e+00
1.677750e+03,0.000000e+00
1.679250e+03,0.000000e+00
1.680750e+03,0.000000e+00
1.682250e+03,0.000000e+00
1.683750e+03,0.000000e+00
1.685250e+03,0.000000e+00
1.686750e+03,0.000000e+00
1.688250e+03,0.000000e+00
1.689750e+03,0.000000e+00
1.691250e+03,0.000000e+00
1.692750e+03,0.000000e+00
1.694250e+03,0.000000e+00
1.695750e+03,0.000000e+00
1.697250e+03,0.000000e+00
1.698750e+03,0.000000e+00
1.700250e+03,0.000000e+00
1.701750e+03,0.000000e+00
1.703250e+03,0.000000e+00
1.704750e+03,0.000000e+00
1.706250e+03,0.000000e+00
1.707750e+03,0.000000e+00
1.709250e+03,0.000000e+00
1.710750e+03,0.000000e+00
1.712250e+03,0.000000e+00
1.713750e+03,0.000000e+00
1.715250e+03,0.000000e+00
1.716750e+03,0.000000e+00
1.718250e+03,0.000000e+00
1.719750e+03,0.000000e+00
1.721250e+03,0.000000e+00
1.722750e+03,0.000000e+00
1.724250e+03,0.000000e+00
1.725750e+03,0.000000e+00
1.727250e+03,0.000000e+00
1.728750e+03,0.000000e+00
1.730250e+03,0.000000e+00
1.731750e+03,0.000000e+00
1.733250e+03,0.000000e+00
1.734750e+03,0.000000e+00
1.736250e+03,0.000000e+00
1.737750e+03,0.000000e+00
1.739250e+03,0.000000e+00
1.740750e+03,0.000000e+00
1.742250e+03,0.000000e+00
1.743750e+03,0.000000e+00
1.745250e+03,0.000000e+00
1.746750e+03,0.000000e+00
1.748250e+03,0.000000e+00
1.749750e+03,0.000000e+00
1.751250e+03,0.000000e+00
1.752750e+03,0.000000e+00
1.754250e+03,0.000000e+00
1.755750e+03,0.000000e+00
1.757250e+03,0.000000e+00
1.758750e+03,0.000000e+00
1.760250e+03,0.000000e+00
1.761750e+03,0.000000e+00
1.763250e+03,0.000000e+00
1.764750e+03,0.000000e+00
1.766250e+03,0.000000e+00
1.767750e+03,0.000000e+00
1.769250e+03,0.000000e+00
1.770750e+03,0.000000e+00
1.772250e+03,0.000000e+00
1.773750e+03,0.000000e+00
1.775250e+03,0.000000e+00
1.776750e+03,0.000000e+00
1.778250e+03,0.000000e+00
1.779750e+03,0.000000e+00
1.781250e+03,0.000000e+00
1.782750e+03,0.000000e+00
1.784250e+03,0.000000e+00
1.785750e+03,0.000000e+00
1.787250e+03,0.000000e+00
1.788750e+03,0.000000e+00
1.790250e+03,0.000000e+00
1.791750e+03,0.000000e+00
1.793250e+03,0.000000e+00
1.794750e+03,0.000000e+00
1.796250e+03,0.000000e+00
1.797750e+03,0.000000e+00
1.799250e+03,0.000000e+00
1.800750e+03,0.000000e+00
1.802250e+03,0.000000e+00
1.803750e+03,0.000000e+00
1.805250e+03,0.000000e+00
1.806750e+03,0.000000e+00
1.808250e+03,0.000000e+00
1.809750e+03,0.000000e+00
1.811250e+03,0.000000e+00
1.812750e+03,0.000000e+00
1.814250e+03,0.000000e+00
1.815750e+03,0.000000e+00
1.817250e+03,0.000000e+00
1.818750e+03,0.000000e+00
1.820250e+03,0.000000e+00
1.821750e+03,0.000000e+00
1.823250e+03,0.000000e+00
1.824750e+03,0.000000e+00
1.826250e+03,0.000000e+00
1.827750e+03,0.000000e+00
1.829250e+03,0.000000e+00
1.830750e+03,0.000000e+00
1.832250e+03,0.000000e+00
1.833750e+03,0.000000e+00
1.835250e+03,0.000000e+00
1.836750e+03,0.000000e+00
1.838250e+03,0.000000e+00
1.839750e+03,0.000000e+00
1.841250e+03,0.000000e+00
1.842750e+03,0.000000e+00
1.844250e+03,0.000000e+00
1.845750e+03,0.000000e+00
1.847250e+03,0.000000e+00
1.848750e+03,0.000000e+00
1.850250e+03,0.000000e+00
1.851750e+03,0.000000e+00
1.853250e+03,0.000000e+00
1.854750e+03,0.000000e+00
1.856250e+03,0.000000e+00
1.857750e+03,0.000000e+00
1.859250e+03,0.000000e+00
1.860750e+03,0.000000e+00
1.862250e+03,0.000000e+00
1.863750e+03,0.000000e+00
1.865250e+03,0.000000e+00
1.866750e+03,0.000000e+00
1.868250e+03,0.000000e+00
1.869750e+03,0.000000e+00
1.871250e+03,0.000000e+00
1.872750e+03,0.000000e+00
1.874250e+03,0.000000e+00
1.875750e+03,0.000000e+00
1.877250e+03,0.000000e+00
1.878750e+03,0.000000e+00
1.880250e+03,0.000000e+00
1.881750e+03,0.000000e+00
1.883250e+03,0.000000e+00
1.884750e+03,0.000000e+00
1.886250e+03,0.000000e+00
1.887750e+03,0.000000e+00
1.889250e+03,0.000000e+00
1.890750e+03,0.000000e+00
1.892250e+03,0.000000e+00
1.893750e+03,0.000000e+00
1.895250e+03,0.000000e+00
1.896750e+03,0.000000e+00
1.898250e+03,0.000000e+00
1.899750e+03,0.000000e+00
1.901250e+03,0.000000e+00
1.902750e+03,0.000000e+00
1.904250e+03,0.000000e+00
1.905750e+03,0.000000e+00
1.907250e+03,0.000000e+00
1.908750e+03,0.000000e+00
1.910250e+03,0.000000e+00
1.911750e+03,0.000000e+00
1.913250e+03,0.000000e+00
1.914750e+03,0.000000e+00
1.916250e+03,0.000000e+00
1.917750e+03,0.000000e+00
1.919250e+03,0.000000e+00
1.920750e+03,0.000000e+00
1.922250e+03,0.000000e+00
1.923750e+03,0.000000e+00
1.925250e+03,0.000000e+00
1.926750e+03,0.000000e+00
1.928250e+03,0.000000e+00
1.929750e+03,0.000000e+00
1.931250e+03,0.000000e+00
1.932750e+03,0.000000e+00
1.934250e+03,0.000000e+00
1.935750e+03,0.000000e+00
1.937250e+03,0.000000e+00
1.938750e+03,0.000000e+00
1.940250e+03,0.000000e+00
1.941750e+03,0.000000e+00
1.943250e+03,0.000000e+00
1.944750e+03,0.000000e+00
1.946250e+03,0.000000e+00
1.947750e+03,0.000000e+00
1.949250e+03,0.000000e+00
1.950750e+03,0.000000e+00
1.952250e+03,0.000000e+00
1.953750e+03,0.000000e+00
1.955250e+03,0.000000e+00
1.956750e+03,0.000000e+00
1.958250e+03,0.000000e+00
1.959750e+03,0.000000e+00
1.961250e+03,0.000000e+00
1.962750e+03,0.000000e+00
1.964250e+03,0.000000e+00
1.965750e+03,0.000000e+00
1.967250e+03,0.000000e+00
1.968750e+03,0.000000e+00
1.970250e+03,0.000000e+00
1.971750e+03,0.000000e+00
1.973250e+03,0.000000e+00
1.974750e+03,0.000000e+00
1.976250e+03,0.000000e+00
1.977750e+03,0.000000e+00
1.979250e+03,0.000000e+00
1.980750e+03,0.000000e+00
1.982250e+03,0.000000e+00
1.983750e+03,0.000000e+00
1.985250e+03,0.000000e+00
1.986750e+03,0.000000e+00
1.988250e+03,0.000000e+00
1.989750e+03,0.000000e+00
1.991250e+03,0.000000e+00
1.992750e+03,0.000000e+00
1.994250e+03,0.000000e+00
1.995750e+03,0.000000e+00
1.997250e+03,0.000000e+00
1.998750e+03,0.000000e+00
2.000250e+03,0.000000e+00
2.001750e+03,0.000000e+00
2.003250e+03,0.000000e+00
2.004750e+03,0.000000e+00
2.006250e+03,0.000000e+00
2.007750e+03,0.000000e+00
2.009250e+03,0.000000e+00
2.010750e+03,0.000000e+00
2.012250e+03,0.000000e+00
2.013750e+03,0.000000e+00
2.015250e+03,0.000000e+00
2.016750e+03,0.000000e+00
2.018250e+03,0.000000e+00
2.019750e+03,0.000000e+00
2.021250e+03,0.000000e+00
2.022750e+03,0.000000e+00
2.024250e+03,0.000000e+00
2.025750e+03,0.000000e+00
2.027250e+03,0.000000e+00
2.028750e+03,0.000000e+00
2.030250e+03,0.000000e+00
2.031750e+03,0.000000e+00
2.033250e+03,0.000000e+00
2.034750e+03,0.000000e+00
2.036250e+03,0.000000e+00
2.037750e+03,0.000000e+00
2.039250e+03,0.000000e+00
2.040750e+03,0.000000e+00
2.042250e+03,0.000000e+00
2.043750e+03,0.000000e+00
2.045250e+03,0.000000e+00
2.046750e+03,0.000000e+00
2.048250e+03,0.000000e+00
2.049750e+03,0.000000e+00
2.051250e+03,0.000000e+00
2.052750e+03,0.000000e+00
2.054250e+03,0.000000e+00
2.055750e+03,0.000000e+00
2.057250e+03,0.000000e+00
2.058750e+03,0.000000e+00
2.060250e+03,0.000000e+00
2.061750e+03,0.000000e+00
2.063250e+03,0.000000e+00
2.064750e+03,0.000000e+00
2.066250e+03,0.000000e+00
2.067750e+03,0.000000e+00
2.069250e+03,0.000000e+00
2.070750e+03,0.000000e+00
2.072250e+03,0.000000e+00
2.073750e+03,0.000000e+00
2.075250e+03,0.000000e+00
2.076750e+03,0.000000e+00
2.078250e+03,0.000000e+00
2.079750e+03,0.000000e+00
2.081250e+03,0.000000e+00
2.082750e+03,0.000000e+00
2.084250e+03,0.000000e+00
2.085750e+03,0.000000e+00
2.087250e+03,0.000000e+00
2.088750e+03,0.000000e+00
2.090250e+03,0.000000e+00
2.091750e+03,0.000000e+00
2.093250e+03,0.000000e+00
2.094750e+03,0.000000e+00
2.096250e+03,0.000000e+00
2.097750e+03,0.000000e+00
2.099250e+03,0.000000e+00
2.100750e+03,0.000000e+00
2.102250e+03,0.000000e+00
2.103750e+03,0.000000e+00
2.105250e+03,0.000000e+00
2.106750e+03,0.000000e+00
2.108250e+03,0.000000e+00
2.109750e+03,0.000000e+00
2.111250e+03,0.000000e+00
2.112750e+03,0.000000e+00
2.114250e+03,0.000000e+00
2.115750e+03,0.000000e+00
2.117250e+03,0.000000e+00
2.118750e+03,0.000000e+00
2.120250e+03,0.000000e+00
2.121750e+03,0.000000e+00
2.123250e+03,0.000000e+00
2.124750e+03,0.000000e+00
2.126250e+03,0.000000e+00
2.127750e+03,0.000000e+00
2.129250e+03,0.000000e+00
2.130750e+03,0.000000e+00
2.132250e+03,0.000000e+00
2.133750e+03,0.000000e+00
2.135250e+03,0.000000e+00
2.136750e+03,0.000000e+00
2.138250e+03,0.000000e+00
2.139750e+03,0.000000e+00
2.141250e+03,0.000000e+00
2.142750e+03,0.000000e+00
2.144250e+03,0.000000e+00
2.145750e+03,0.000000e+00
2.147250e+03,0.000000e+00
2.148750e+03,0.000000e+00
2.150250e+03,0.000000e+00
2.151750e+03,0.000000e+00
2.153250e+03,0.000000e+00
2.154750e+03,0.000000e+00
2.156250e+03,0.000000e+00
2.157750e+03,0.000000e+00
2.159250e+03,1.200000e-05
2.160750e+03,0.000000e+00
2.162250e+03,0.000000e+00
2.163750e+03,0.000000e+00
2.165250e+03,0.000000e+00
2.166750e+03,0.000000e+00
2.168250e+03,0.000000e+00
2.169750e+03,0.000000e+00
2.171250e+03,0.000000e+00
2.172750e+03,0.000000e+00
2.174250e+03,0.000000e+00
2.175750e+03,0.000000e+00
2.177250e+03,0.000000e+00
2.178750e+03,0.000000e+00
2.180250e+03,0.000000e+00
2.181750e+03,0.000000e+00
2.183250e+03,0.000000e+00
2.184750e+03,0.000000e+00
2.186250e+03,0.000000e+00
2.187750e+03,0.000000e+00
2.189250e+03,0.000000e+00
2.190750e+03,0.000000e+00
2.192250e+03,0.000000e+00
2.193750e+03,0.000000e+00
2.195250e+03,0.000000e+00
2.196750e+03,0.000000e+00
2.198250e+03,0.000000e+00
2.199750e+03,0.000000e+00
2.201250e+03,0.000000e+00
2.202750e+03,0.000000e+00
2.204250e+03,0.000000e+00
2.205750e+03,0.000000e+00
2.207250e+03,0.000000e+00
2.208750e+03,0.000000e+00
2.210250e+03,0.000000e+00
2.211750e+03,0.000000e+00
2.213250e+03,0.000000e+00
2.214750e+03,0.000000e+00
2.216250e+03,0.000000e+00
2.217750e+03,0.000000e+00
2.219250e+03,0.000000e+00
2.220750e+03,0.000000e+00
2.222250e+03,0.000000e+00
2.223750e+03,0.000000e+00
2.225250e+03,0.000000e+00
2.226750e+03,0.000000e+00
2.228250e+03,0.000000e+00
2.229750e+03,0.000000e+00
2.231250e+03,0.000000e+00
2.232750e+03,0.000000e+00
2.234250e+03,0.000000e+00
2.235750e+03,0.000000e+00
2.237250e+03,0.000000e+00
2.238750e+03,0.000000e+00
2.240250e+03,0.000000e+00
2.241750e+03,0.000000e+00
2.243250e+03,0.000000e+00
2.244750e+03,0.000000e+00
2.246250e+03,0.000000e+00
2.247750e+03,0.000000e+00
2.249250e+03,0.000000e+00
2.250750e+03,0.000000e+00
2.252250e+03,0.000000e+00
2.253750e+03,0.000000e+00
2.255250e+03,0.000000e+00
2.256750e+03,0.000000e+00
2.258250e+03,0.000000e+00
2.259750e+03,0.000000e+00
2.261250e+03,0.000000e+00
2.262750e+03,0.000000e+00
2.264250e+03,0.000000e+00
2.265750e+03,0.000000e+00
2.267250e+03,0.000000e+00
2.268750e+03,0.000000e+00
2.270250e+03,0.000000e+00
2.271750e+03,0.000000e+00
2.273250e+03,0.000000e+00
2.274750e+03,0.000000e+00
2.276250e+03,0.000000e+00
2.277750e+03,0.000000e+00
2.279250e+03,0.000000e+00
2.280750e+03,0.000000e+00
2.282250e+03,0.000000e+00
2.283750e+03,0.000000e+00
2.285250e+03,0.000000e+00
2.286750e+03,0.000000e+00
2.288250e+03,0.000000e+00
2.289750e+03,0.000000e+00
2.291250e+03,0.000000e+00
2.292750e+03,0.000000e+00
2.294250e+03,0.000000e+00
2.295750e+03,0.000000e+00
2.297250e+03,0.000000e+00
2.298750e+03,0.000000e+00
2.300250e+03,0.000000e+00
2.301750e+03,0.000000e+00
2.303250e+03,0.000000e+00
2.304750e+03,0.000000e+00
2.306250e+03,0.000000e+00
2.307750e+03,0.000000e+00
2.309250e+03,0.000000e+00
2.310750e+03,0.000000e+00
2.312250e+03,0.000000e+00
2.313750e+03,0.000000e+00
2.315250e+03,0.000000e+00
2.316750e+03,0.000000e+00
2.318250e+03,0.000000e+00
2.319750e+03,0.000000e+00
2.321250e+03,0.000000e+00
2.322750e+03,0.000000e+00
2.324250e+03,0.000000e+00
2.325750e+03,0.000000e+00
2.327250e+03,0.000000e+00
2.328750e+03,0.000000e+00
2.330250e+03,0.000000e+00
2.331750e+03,0.000000e+00
2.333250e+03,0.000000e+00
2.334750e+03,0.000000e+00
2.336250e+03,0.000000e+00
2.337750e+03,0.000000e+00
2.339250e+03,0.000000e+00
2.340750e+03,0.000000e+00
2.342250e+03,0.000000e+00
2.343750e+03,0.000000e+00
2.345250e+03,0.000000e+00
2.346750e+03,0.000000e+00
2.348250e+03,0.000000e+00
2.349750e+03,0.000000e+00
2.351250e+03,0.000000e+00
2.352750e+03,0.000000e+00
2.354250e+03,0.000000e+00
2.355750e+03,0.000000e+00
2.357250e+03,0.000000e+00
2.358750e+03,0.000000e+00
2.360250e+03,0.000000e+00
2.361750e+03,0.000000e+00
2.363250e+03,0.000000e+00
2.364750e+03,0.000000e+00
2.366250e+03,0.000000e+00
2.367750e+03,0.000000e+00
2.369250e+03,0.000000e+00
2.370750e+03,0.000000e+00
2.372250e+03,0.000000e+00
2.373750e+03,0.000000e+00
2.375250e+03,0.000000e+00
2.376750e+03,0.000000e+00
2.378250e+03,0.000000e+00
2.379750e+03,0.000000e+00
2.381250e+03,0.000000e+00
2.382750e+03,0.000000e+00
2.384250e+03,0.000000e+00
2.385750e+03,0.000000e+00
2.387250e+03,0.000000e+00
2.388750e+03,0.000000e+00
2.390250e+03,0.000000e+00
2.391750e+03,0.000000e+00
2.393250e+03,0.000000e+00
2.394750e+03,0.000000e+00
2.396250e+03,0.000000e+00
2.397750e+03,0.000000e+00
2.399250e+03,0.000000e+00
2.400750e+03,0.000000e+00
2.402250e+03,0.000000e+00
2.403750e+03,0.000000e+00
2.405250e+03,0.000000e+00
2.406750e+03,0.000000e+00
2.408250e+03,0.000000e+00
2.409750e+03,0.000000e+00
2.411250e+03,0.000000e+00
2.412750e+03,0.000000e+00
2.414250e+03,0.000000e+00
2.415750e+03,0.000000e+00
2.417250e+03,0.000000e+00
2.418750e+03,0.000000e+00
2.420250e+03,0.000000e+00
2.421750e+03,0.000000e+00
2.423250e+03,0.000000e+00
2.424750e+03,0.000000e+00
2.426250e+03,0.000000e+00
2.427750e+03,0.000000e+00
2.429250e+03,0.000000e+00
2.430750e+03,0.000000e+00
2.432250e+03,0.000000e+00
2.433750e+03,0.000000e+00
2.435250e+03,0.000000e+00
2.436750e+03,0.000000e+00
2.438250e+03,0.000000e+00
2.439750e+03,0.000000e+00
2.441250e+03,0.000000e+00
2.442750e+03,0.000000e+00
2.444250e+03,0.000000e+00
2.445750e+03,0.000000e+00
2.447250e+03,0.000000e+00
2.448750e+03,0.000000e+00
2.450250e+03,0.000000e+00
2.451750e+03,0.000000e+00
2.453250e+03,0.000000e+00
2.454750e+03,0.000000e+00
2.456250e+03,0.000000e+00
2.457750e+03,0.000000e+00
2.459250e+03,0.000000e+00
2.460750e+03,0.000000e+00
2.462250e+03,0.000000e+00
2.463750e+03,0.000000e+00
2.465250e+03,0.000000e+00
2.466750e+03,0.000000e+00
2.468250e+03,0.000000e+00
2.469750e+03,0.000000e+00
2.471250e+03,0.000000e+00
2.472750e+03,0.000000e+00
2.474250e+03,0.000000e+00
2.475750e+03,0.000000e+00
2.477250e+03,0.000000e+00
2.478750e+03,0.000000e+00
2.480250e+03,0.000000e+00
2.481750e+03,0.000000e+00
2.483250e+03,0.000000e+00
2.484750e+03,0.000000e+00
2.486250e+03,0.000000e+00
2.487750e+03,0.000000e+00
2.489250e+03,0.000000e+00
2.490750e+03,0.000000e+00
2.492250e+03,0.000000e+00
2.493750e+03,0.000000e+00
2.495250e+03,0.000000e+00
2.496750e+03,0.000000e+00
2.498250e+03,0.000000e+00
2.499750e+03,0.000000e+00
2.501250e+03,0.000000e+00
2.502750e+03,0.000000e+00
2.504250e+03,0.000000e+00
2.505750e+03,2.000000e-08
2.507250e+03,0.000000e+00
2.508750e+03,0.000000e+00
2.510250e+03,0.000000e+00
2.511750e+03,0.000000e+00
2.513250e+03,0.000000e+00
2.514750e+03,0.000000e+00
2.516250e+03,0.000000e+00
2.517750e+03,0.000000e+00
2.519250e+03,0.000000e+00
2.520750e+03,0.000000e+00
2.522250e+03,0.000000e+00
2.523750e+03,0.000000e+00
2.525250e+03,0.000000e+00
2.526750e+03,0.000000e+00
2.528250e+03,0.000000e+00
2.529750e+03,0.000000e+00
2.531250e+03,0.000000e+00
2.532750e+03,0.000000e+00
2.534250e+03,0.000000e+00
2.535750e+03,0.000000e+00
2.537250e+03,0.000000e+00
2.538750e+03,0.000000e+00
2.540250e+03,0.000000e+00
2.541750e+03,0.000000e+00
2.543250e+03,0.000000e+00
2.544750e+03,0.000000e+00
2.546250e+03,0.000000e+00
2.547750e+03,0.000000e+00
2.549250e+03,0.000000e+00
2.550750e+03,0.000000e+00
2.552250e+03,0.000000e+00
2.553750e+03,0.000000e+00
2.555250e+03,0.000000e+00
2.556750e+03,0.000000e+00
2.558250e+03,0.000000e+00
2.559750e+03,0.000000e+00
2.561250e+03,0.000000e+00
2.562750e+03,0.000000e+00
2.564250e+03,0.000000e+00
2.565750e+03,0.000000e+00
2.567250e+03,0.000000e+00
2.568750e+03,0.000000e+00
2.570250e+03,0.000000e+00
2.571750e+03,0.000000e+00
2.573250e+03,0.000000e+00
2.574750e+03,0.000000e+00
2.576250e+03,0.000000e+00
2.577750e+03,0.000000e+00
2.579250e+03,0.000000e+00
2.580750e+03,0.000000e+00
2.582250e+03,0.000000e+00
2.583750e+03,0.000000e+00
2.585250e+03,0.000000e+00
2.586750e+03,0.000000e+00
2.588250e+03,0.000000e+00
2.589750e+03,0.000000e+00
2.591250e+03,0.000000e+00
2.592750e+03,0.000000e+00
2.594250e+03,0.000000e+00
2.595750e+03,0.000000e+00
2.597250e+03,0.000000e+00
2.598750e+03,0.000000e+00
2.600250e+03,0.000000e+00
2.601750e+03,0.000000e+00
2.603250e+03,0.000000e+00
2.604750e+03,0.000000e+00
2.606250e+03,0.000000e+00
2.607750e+03,0.000000e+00
2.609250e+03,0.000000e+00
2.610750e+03,0.000000e+00
2.612250e+03,0.000000e+00
2.613750e+03,0.000000e+00
2.615250e+03,0.000000e+00
2.616750e+03,0.000000e+00
2.618250e+03,0.000000e+00
